"id","station","temperature","QFE","QNH","dewpoint","ceiling","humidity","createTime"
"4065531","EDNG","-3.33","967.21","1028.42","-3.74","1958.53","96.95","2022-01-15 09:13:48"
"4065532","EDNG","-3.27","967.15","1028.36","-3.68","1958.06","96.96","2022-01-15 09:14:49"
"4065533","EDNG","-3.20","967.15","1028.36","-3.61","1957.06","96.98","2022-01-15 09:15:50"
"4065534","EDNG","-3.13","967.15","1028.36","-3.54","1955.50","97.01","2022-01-15 09:16:51"
"4065535","EDNG","-3.06","967.15","1028.36","-3.46","1953.94","97.04","2022-01-15 09:17:52"
"4065536","EDNG","-3.00","967.10","1028.30","-3.40","1952.37","97.07","2022-01-15 09:18:54"
"4065537","EDNG","-2.94","967.13","1028.33","-3.33","1950.79","97.10","2022-01-15 09:19:55"
"4065538","EDNG","-2.89","967.06","1028.26","-3.28","1949.20","97.13","2022-01-15 09:20:56"
"4065539","EDNG","-2.85","967.04","1028.24","-3.24","1948.15","97.15","2022-01-15 09:21:57"
"4065540","EDNG","-2.83","967.04","1028.24","-3.22","1947.07","97.17","2022-01-15 09:22:58"
"4065541","EDNG","-2.81","967.07","1028.27","-3.19","1946.55","97.18","2022-01-15 09:23:59"
"4065542","EDNG","-2.80","967.07","1028.27","-3.18","1946.01","97.19","2022-01-15 09:25:00"
"4065543","EDNG","-2.78","967.11","1028.31","-3.16","1946.03","97.19","2022-01-15 09:26:02"
"4065544","EDNG","-2.78","967.10","1028.30","-3.16","1946.03","97.19","2022-01-15 09:27:03"
"4065545","EDNG","-2.78","967.10","1028.30","-3.17","1947.14","97.17","2022-01-15 09:28:04"
"4065546","EDNG","-2.80","967.09","1028.29","-3.19","1948.77","97.14","2022-01-15 09:29:05"
"4065547","EDNG","-2.84","967.09","1028.29","-3.23","1950.37","97.11","2022-01-15 09:30:06"
"4065548","EDNG","-2.87","967.09","1028.29","-3.27","1951.99","97.08","2022-01-15 09:31:07"
"4065549","EDNG","-2.90","967.05","1028.25","-3.30","1953.60","97.05","2022-01-15 09:32:08"
"4065550","EDNG","-2.92","967.06","1028.26","-3.32","1954.68","97.03","2022-01-15 09:33:09"
"4065551","EDNG","-2.92","967.05","1028.25","-3.33","1956.33","97.00","2022-01-15 09:34:10"
"4065552","EDNG","-2.92","967.05","1028.25","-3.33","1957.44","96.98","2022-01-15 09:35:11"
"4065553","EDNG","-2.92","967.06","1028.26","-3.33","1958.54","96.96","2022-01-15 09:36:12"
"4065554","EDNG","-2.92","967.06","1028.26","-3.34","1959.65","96.94","2022-01-15 09:37:14"
"4065555","EDNG","-2.92","967.13","1028.33","-3.34","1961.30","96.91","2022-01-15 09:38:15"
"4065556","EDNG","-2.90","967.08","1028.28","-3.32","1961.88","96.90","2022-01-15 09:39:16"
"4065557","EDNG","-2.88","967.11","1028.31","-3.31","1963.02","96.88","2022-01-15 09:40:17"
"4065558","EDNG","-2.86","967.07","1028.27","-3.29","1963.04","96.88","2022-01-15 09:41:19"
"4065559","EDNG","-2.83","967.04","1028.24","-3.26","1963.09","96.88","2022-01-15 09:42:20"
"4065560","EDNG","-2.79","967.06","1028.26","-3.22","1964.25","96.86","2022-01-15 09:43:22"
"4065561","EDNG","-2.77","967.08","1028.28","-3.20","1964.83","96.85","2022-01-15 09:44:23"
"4065562","EDNG","-2.74","967.05","1028.25","-3.17","1965.43","96.84","2022-01-15 09:45:24"
"4065563","EDNG","-2.71","967.06","1028.26","-3.14","1966.02","96.83","2022-01-15 09:46:25"
"4065564","EDNG","-2.68","967.10","1028.30","-3.11","1966.62","96.82","2022-01-15 09:47:26"
"4065565","EDNG","-2.65","967.13","1028.33","-3.08","1966.66","96.82","2022-01-15 09:48:28"
"4065566","EDNG","-2.62","967.13","1028.33","-3.05","1966.70","96.82","2022-01-15 09:49:29"
"4065567","EDNG","-2.59","967.13","1028.33","-3.03","1967.30","96.81","2022-01-15 09:50:30"
"4065568","EDNG","-2.54","967.10","1028.30","-2.98","1967.37","96.81","2022-01-15 09:51:31"
"4065569","EDNG","-2.50","967.10","1028.30","-2.93","1966.88","96.82","2022-01-15 09:52:32"
"4065570","EDNG","-2.45","967.06","1028.26","-2.88","1966.95","96.82","2022-01-15 09:53:34"
"4065571","EDNG","-2.42","967.03","1028.23","-2.86","1967.55","96.81","2022-01-15 09:54:35"
"4065572","EDNG","-2.39","967.03","1028.23","-2.83","1968.70","96.79","2022-01-15 09:55:36"
"4065573","EDNG","-2.37","967.05","1028.25","-2.81","1969.84","96.77","2022-01-15 09:56:37"
"4065574","EDNG","-2.34","967.00","1028.20","-2.78","1970.44","96.76","2022-01-15 09:57:38"
"4065575","EDNG","-2.31","966.97","1028.17","-2.76","1971.04","96.75","2022-01-15 09:58:39"
"4065576","EDNG","-2.29","967.01","1028.21","-2.74","1971.62","96.74","2022-01-15 09:59:40"
"4065577","EDNG","-2.27","967.02","1028.22","-2.72","1972.77","96.72","2022-01-15 10:00:41"
"4065578","EDNG","-2.25","967.01","1028.21","-2.70","1973.91","96.70","2022-01-15 10:01:43"
"4065579","EDNG","-2.22","967.05","1028.25","-2.68","1975.07","96.68","2022-01-15 10:02:44"
"4065580","EDNG","-2.18","967.01","1028.21","-2.64","1975.13","96.68","2022-01-15 10:03:45"
"4065581","EDNG","-2.12","967.02","1028.22","-2.58","1975.22","96.68","2022-01-15 10:04:46"
"4065582","EDNG","-2.04","966.96","1028.16","-2.49","1974.22","96.70","2022-01-15 10:05:47"
"4065583","EDNG","-1.94","966.92","1028.11","-2.39","1972.14","96.74","2022-01-15 10:06:48"
"4065584","EDNG","-1.83","966.93","1028.12","-2.27","1969.51","96.79","2022-01-15 10:07:49"
"4065585","EDNG","-1.72","966.94","1028.13","-2.15","1966.32","96.85","2022-01-15 10:08:50"
"4065586","EDNG","-1.61","966.89","1028.08","-2.04","1963.68","96.90","2022-01-15 10:09:51"
"4065587","EDNG","-1.52","966.88","1028.07","-1.94","1961.57","96.94","2022-01-15 10:10:53"
"4065588","EDNG","-1.44","966.91","1028.10","-1.86","1959.45","96.98","2022-01-15 10:11:54"
"4065589","EDNG","-1.36","966.87","1028.06","-1.77","1957.88","97.01","2022-01-15 10:12:55"
"4065590","EDNG","-1.30","966.85","1028.04","-1.71","1956.84","97.03","2022-01-15 10:13:56"
"4065591","EDNG","-1.26","966.83","1028.02","-1.67","1956.34","97.04","2022-01-15 10:14:57"
"4065592","EDNG","-1.22","966.80","1027.99","-1.63","1956.39","97.04","2022-01-15 10:15:59"
"4065593","EDNG","-1.18","966.80","1027.99","-1.59","1955.89","97.05","2022-01-15 10:17:00"
"4065594","EDNG","-1.15","966.73","1027.91","-1.56","1955.93","97.05","2022-01-15 10:18:01"
"4065595","EDNG","-1.13","966.80","1027.99","-1.54","1955.39","97.06","2022-01-15 10:19:02"
"4065596","EDNG","-1.11","966.80","1027.99","-1.52","1955.42","97.06","2022-01-15 10:20:03"
"4065597","EDNG","-1.08","966.76","1027.95","-1.49","1956.02","97.05","2022-01-15 10:21:04"
"4065598","EDNG","-1.06","966.76","1027.95","-1.47","1955.49","97.06","2022-01-15 10:22:05"
"4065599","EDNG","-1.04","966.76","1027.95","-1.45","1956.07","97.05","2022-01-15 10:23:06"
"4065600","EDNG","-1.02","966.75","1027.94","-1.43","1956.66","97.04","2022-01-15 10:24:08"
"4065601","EDNG","-0.99","966.77","1027.96","-1.40","1957.26","97.03","2022-01-15 10:25:09"
"4065602","EDNG","-0.96","966.74","1027.92","-1.37","1957.30","97.03","2022-01-15 10:26:10"
"4065603","EDNG","-0.94","966.71","1027.89","-1.35","1957.89","97.02","2022-01-15 10:27:11"
"4065604","EDNG","-0.93","966.68","1027.86","-1.35","1959.02","97.00","2022-01-15 10:28:12"
"4065605","EDNG","-0.92","966.73","1027.91","-1.34","1959.60","96.99","2022-01-15 10:29:13"
"4065606","EDNG","-0.91","966.65","1027.83","-1.33","1960.17","96.98","2022-01-15 10:30:14"
"4065607","EDNG","-0.91","966.73","1027.91","-1.33","1961.29","96.96","2022-01-15 10:31:15"
"4065608","EDNG","-0.91","966.73","1027.91","-1.33","1961.29","96.96","2022-01-15 10:32:17"
"4065609","EDNG","-0.91","966.70","1027.88","-1.33","1961.86","96.95","2022-01-15 10:33:18"
"4065610","EDNG","-0.91","966.68","1027.86","-1.33","1961.86","96.95","2022-01-15 10:34:19"
"4065611","EDNG","-0.92","966.60","1027.78","-1.34","1962.40","96.94","2022-01-15 10:35:21"
"4065612","EDNG","-0.93","966.65","1027.83","-1.35","1962.95","96.93","2022-01-15 10:36:22"
"4065613","EDNG","-0.93","966.61","1027.79","-1.35","1962.95","96.93","2022-01-15 10:37:23"
"4065614","EDNG","-0.92","966.57","1027.75","-1.34","1962.97","96.93","2022-01-15 10:38:24"
"4065615","EDNG","-0.91","966.65","1027.83","-1.34","1963.54","96.92","2022-01-15 10:39:25"
"4065616","EDNG","-0.90","966.65","1027.83","-1.33","1964.12","96.91","2022-01-15 10:40:26"
"4065617","EDNG","-0.90","966.62","1027.80","-1.33","1964.68","96.90","2022-01-15 10:41:27"
"4065618","EDNG","-0.90","966.59","1027.77","-1.33","1964.12","96.91","2022-01-15 10:42:29"
"4065619","EDNG","-0.90","966.58","1027.76","-1.33","1963.55","96.92","2022-01-15 10:43:30"
"4065620","EDNG","-0.91","966.58","1027.76","-1.34","1963.54","96.92","2022-01-15 10:44:31"
"4065621","EDNG","-0.91","966.68","1027.86","-1.33","1962.98","96.93","2022-01-15 10:45:33"
"4065622","EDNG","-0.91","966.65","1027.83","-1.33","1962.42","96.94","2022-01-15 10:46:34"
"4065623","EDNG","-0.89","966.66","1027.84","-1.31","1962.45","96.94","2022-01-15 10:47:35"
"4065624","EDNG","-0.88","966.67","1027.85","-1.30","1962.46","96.94","2022-01-15 10:48:36"
"4065625","EDNG","-0.89","966.58","1027.76","-1.31","1962.45","96.94","2022-01-15 10:49:37"
"4065626","EDNG","-0.89","966.67","1027.85","-1.32","1963.01","96.93","2022-01-15 10:50:38"
"4065627","EDNG","-0.90","966.62","1027.80","-1.32","1962.99","96.93","2022-01-15 10:51:40"
"4065628","EDNG","-0.90","966.58","1027.76","-1.32","1962.43","96.94","2022-01-15 10:52:41"
"4065629","EDNG","-0.90","966.54","1027.71","-1.32","1961.87","96.95","2022-01-15 10:53:42"
"4065630","EDNG","-0.90","966.54","1027.71","-1.32","1961.87","96.95","2022-01-15 10:54:43"
"4065631","EDNG","-0.89","966.54","1027.71","-1.31","1961.88","96.95","2022-01-15 10:55:44"
"4065632","EDNG","-0.89","966.54","1027.71","-1.31","1961.88","96.95","2022-01-15 10:56:46"
"4065633","EDNG","-0.90","966.51","1027.68","-1.32","1961.87","96.95","2022-01-15 10:57:47"
"4065634","EDNG","-0.90","966.51","1027.68","-1.32","1961.87","96.95","2022-01-15 10:58:48"
"4065635","EDNG","-0.90","966.51","1027.68","-1.32","1962.43","96.94","2022-01-15 10:59:49"
"4065636","EDNG","-0.90","966.48","1027.65","-1.32","1962.43","96.94","2022-01-15 11:00:51"
"4065637","EDNG","-0.90","966.50","1027.67","-1.32","1961.87","96.95","2022-01-15 11:01:52"
"4065638","EDNG","-0.90","966.50","1027.67","-1.32","1962.43","96.94","2022-01-15 11:02:53"
"4065639","EDNG","-0.89","966.54","1027.71","-1.31","1962.45","96.94","2022-01-15 11:03:54"
"4065640","EDNG","-0.88","966.54","1027.71","-1.30","1961.90","96.95","2022-01-15 11:04:55"
"4065641","EDNG","-0.87","966.48","1027.65","-1.29","1961.91","96.95","2022-01-15 11:05:56"
"4065642","EDNG","-0.86","966.49","1027.66","-1.28","1961.93","96.95","2022-01-15 11:06:58"
"4065643","EDNG","-0.84","966.49","1027.66","-1.26","1961.39","96.96","2022-01-15 11:07:59"
"4065644","EDNG","-0.82","966.48","1027.65","-1.24","1960.86","96.97","2022-01-15 11:09:00"
"4065645","EDNG","-0.79","966.45","1027.62","-1.21","1960.90","96.97","2022-01-15 11:10:01"
"4065646","EDNG","-0.78","966.46","1027.63","-1.20","1960.35","96.98","2022-01-15 11:11:02"
"4065647","EDNG","-0.76","966.46","1027.63","-1.18","1960.94","96.97","2022-01-15 11:12:04"
"4065648","EDNG","-0.75","966.42","1027.59","-1.17","1960.95","96.97","2022-01-15 11:13:05"
"4065649","EDNG","-0.74","966.42","1027.59","-1.16","1961.53","96.96","2022-01-15 11:14:06"
"4065650","EDNG","-0.73","966.39","1027.56","-1.15","1962.10","96.95","2022-01-15 11:15:07"
"4065651","EDNG","-0.72","966.44","1027.61","-1.14","1962.68","96.94","2022-01-15 11:16:08"
"4065652","EDNG","-0.73","966.43","1027.60","-1.16","1964.35","96.91","2022-01-15 11:17:09"
"4065653","EDNG","-0.74","966.41","1027.58","-1.17","1965.46","96.89","2022-01-15 11:18:10"
"4065654","EDNG","-0.74","966.41","1027.58","-1.17","1966.03","96.88","2022-01-15 11:19:11"
"4065655","EDNG","-0.74","966.37","1027.54","-1.17","1966.59","96.87","2022-01-15 11:20:12"
"4065656","EDNG","-0.74","966.36","1027.53","-1.18","1967.71","96.85","2022-01-15 11:21:13"
"4065657","EDNG","-0.73","966.32","1027.48","-1.17","1969.42","96.82","2022-01-15 11:22:14"
"4065658","EDNG","-0.73","966.37","1027.54","-1.17","1969.98","96.81","2022-01-15 11:23:15"
"4065659","EDNG","-0.72","966.33","1027.49","-1.17","1971.12","96.79","2022-01-15 11:24:17"
"4065660","EDNG","-0.71","966.33","1027.49","-1.16","1972.26","96.77","2022-01-15 11:25:18"
"4065661","EDNG","-0.71","966.33","1027.49","-1.16","1973.39","96.75","2022-01-15 11:26:19"
"4065662","EDNG","-0.69","966.33","1027.49","-1.14","1974.54","96.73","2022-01-15 11:27:20"
"4065663","EDNG","-0.68","966.33","1027.49","-1.14","1975.12","96.72","2022-01-15 11:28:21"
"4065664","EDNG","-0.67","966.28","1027.44","-1.13","1976.26","96.70","2022-01-15 11:29:22"
"4065665","EDNG","-0.64","966.32","1027.48","-1.10","1976.31","96.70","2022-01-15 11:30:23"
"4065666","EDNG","-0.61","966.33","1027.49","-1.07","1976.35","96.70","2022-01-15 11:31:24"
"4065667","EDNG","-0.58","966.32","1027.48","-1.04","1976.40","96.70","2022-01-15 11:32:26"
"4065668","EDNG","-0.56","966.32","1027.48","-1.02","1976.99","96.69","2022-01-15 11:33:28"
"4065669","EDNG","-0.54","966.34","1027.50","-1.00","1977.59","96.68","2022-01-15 11:34:59"
"4065670","EDNG","-0.54","966.34","1027.50","-1.00","1977.59","96.68","2022-01-15 11:35:02"
"4065671","EDNG","-0.54","966.34","1027.50","-1.00","1978.15","96.67","2022-01-15 11:42:09"
"4065672","EDNG","-0.54","966.29","1027.45","-1.01","1980.98","96.62","2022-01-15 11:43:10"
"4065673","EDNG","-0.53","966.32","1027.48","-1.01","1983.82","96.57","2022-01-15 11:44:12"
"4065674","EDNG","-0.54","966.32","1027.48","-1.02","1986.06","96.53","2022-01-15 11:45:13"
"4065675","EDNG","-0.55","966.28","1027.44","-1.04","1987.74","96.50","2022-01-15 11:46:14"
"4065676","EDNG","-0.55","966.22","1027.38","-1.04","1989.44","96.47","2022-01-15 11:47:15"
"4065677","EDNG","-0.55","966.24","1027.40","-1.04","1990.00","96.46","2022-01-15 11:48:16"
"4065678","EDNG","-0.52","966.22","1027.38","-1.01","1990.05","96.46","2022-01-15 11:49:17"
"4065679","EDNG","-0.49","966.25","1027.41","-0.98","1989.53","96.47","2022-01-15 11:50:18"
"4065680","EDNG","-0.46","966.21","1027.37","-0.95","1989.01","96.48","2022-01-15 11:51:20"
"4065681","EDNG","-0.45","966.27","1027.43","-0.94","1989.03","96.48","2022-01-15 11:52:21"
"4065682","EDNG","-0.44","966.24","1027.40","-0.93","1989.05","96.48","2022-01-15 11:53:22"
"4065683","EDNG","-0.44","966.24","1027.40","-0.93","1990.18","96.46","2022-01-15 11:54:23"
"4065684","EDNG","-0.45","966.24","1027.40","-0.95","1991.86","96.43","2022-01-15 11:55:24"
"4065685","EDNG","-0.46","966.20","1027.36","-0.96","1992.98","96.41","2022-01-15 11:56:25"
"4065686","EDNG","-0.48","966.19","1027.35","-0.98","1994.64","96.38","2022-01-15 11:57:26"
"4065687","EDNG","-0.50","966.17","1027.33","-1.01","1995.74","96.36","2022-01-15 11:58:27"
"4065688","EDNG","-0.50","966.19","1027.35","-1.01","1996.87","96.34","2022-01-15 11:59:28"
"4065689","EDNG","-0.49","966.18","1027.34","-1.00","1996.33","96.35","2022-01-15 12:00:30"
"4065690","EDNG","-0.47","966.16","1027.32","-0.98","1995.79","96.36","2022-01-15 12:01:31"
"4065691","EDNG","-0.46","966.12","1027.27","-0.96","1994.68","96.38","2022-01-15 12:02:31"
"4065692","EDNG","-0.44","966.08","1027.23","-0.94","1993.58","96.40","2022-01-15 12:03:32"
"4065693","EDNG","-0.41","966.05","1027.20","-0.91","1991.93","96.43","2022-01-15 12:04:34"
"4065694","EDNG","-0.38","966.05","1027.20","-0.87","1990.84","96.45","2022-01-15 12:05:35"
"4065695","EDNG","-0.37","966.04","1027.19","-0.86","1990.29","96.46","2022-01-15 12:06:36"
"4065696","EDNG","-0.36","966.04","1027.19","-0.85","1989.17","96.48","2022-01-15 12:07:37"
"4065697","EDNG","-0.35","966.04","1027.19","-0.84","1988.06","96.50","2022-01-15 12:08:38"
"4065698","EDNG","-0.34","966.02","1027.17","-0.82","1986.94","96.52","2022-01-15 12:09:39"
"4065699","EDNG","-0.33","965.98","1027.13","-0.81","1985.82","96.54","2022-01-15 12:10:40"
"4065700","EDNG","-0.34","966.01","1027.16","-0.82","1986.38","96.53","2022-01-15 12:11:41"
"4065701","EDNG","-0.35","965.93","1027.07","-0.83","1986.36","96.53","2022-01-15 12:12:43"
"4065702","EDNG","-0.36","965.84","1026.98","-0.84","1986.34","96.53","2022-01-15 12:13:44"
"4065703","EDNG","-0.36","965.89","1027.03","-0.84","1986.34","96.53","2022-01-15 12:14:45"
"4065704","EDNG","-0.36","965.88","1027.02","-0.84","1985.78","96.54","2022-01-15 12:15:46"
"4065705","EDNG","-0.35","965.86","1027.00","-0.83","1984.66","96.56","2022-01-15 12:16:47"
"4065706","EDNG","-0.34","965.79","1026.93","-0.82","1984.11","96.57","2022-01-15 12:17:48"
"4065707","EDNG","-0.32","965.84","1026.98","-0.79","1982.44","96.60","2022-01-15 12:18:49"
"4065708","EDNG","-0.29","965.83","1026.97","-0.76","1981.92","96.61","2022-01-15 12:19:50"
"4065709","EDNG","-0.28","965.86","1027.00","-0.75","1980.81","96.63","2022-01-15 12:20:51"
"4065710","EDNG","-0.27","965.78","1026.92","-0.74","1980.82","96.63","2022-01-15 12:21:52"
"4065711","EDNG","-0.26","965.83","1026.97","-0.73","1980.27","96.64","2022-01-15 12:22:53"
"4065712","EDNG","-0.26","965.82","1026.96","-0.73","1980.27","96.64","2022-01-15 12:23:54"
"4065713","EDNG","-0.25","965.83","1026.97","-0.72","1980.29","96.64","2022-01-15 12:24:55"
"4065714","EDNG","-0.25","965.83","1026.97","-0.72","1979.72","96.65","2022-01-15 12:25:56"
"4065715","EDNG","-0.24","965.79","1026.93","-0.71","1979.74","96.65","2022-01-15 12:26:57"
"4065716","EDNG","-0.24","965.78","1026.92","-0.71","1979.17","96.66","2022-01-15 12:27:58"
"4065717","EDNG","-0.25","965.80","1026.94","-0.72","1979.72","96.65","2022-01-15 12:28:59"
"4065718","EDNG","-0.26","965.80","1026.94","-0.73","1979.71","96.65","2022-01-15 12:30:00"
"4065719","EDNG","-0.26","965.74","1026.87","-0.73","1979.71","96.65","2022-01-15 12:31:01"
"4065720","EDNG","-0.25","965.74","1026.87","-0.72","1979.16","96.66","2022-01-15 12:32:02"
"4065721","EDNG","-0.23","965.74","1026.87","-0.69","1978.06","96.68","2022-01-15 12:33:03"
"4065722","EDNG","-0.22","965.73","1026.86","-0.68","1978.07","96.68","2022-01-15 12:34:04"
"4065723","EDNG","-0.21","965.73","1026.86","-0.67","1977.52","96.69","2022-01-15 12:35:05"
"4065724","EDNG","-0.21","965.72","1026.85","-0.67","1977.52","96.69","2022-01-15 12:36:06"
"4065725","EDNG","-0.20","965.64","1026.77","-0.66","1976.40","96.71","2022-01-15 12:37:07"
"4065726","EDNG","-0.17","965.65","1026.78","-0.63","1975.32","96.73","2022-01-15 12:38:08"
"4065727","EDNG","-0.14","965.67","1026.80","-0.59","1973.66","96.76","2022-01-15 12:39:09"
"4065728","EDNG","-0.11","965.64","1026.77","-0.56","1972.57","96.78","2022-01-15 12:40:10"
"4065729","EDNG","-0.10","965.64","1026.77","-0.55","1971.46","96.80","2022-01-15 12:41:11"
"4065730","EDNG","-0.09","965.64","1026.77","-0.53","1970.91","96.81","2022-01-15 12:42:12"
"4065731","EDNG","-0.10","965.71","1026.84","-0.54","1970.89","96.81","2022-01-15 12:43:13"
"4065732","EDNG","-0.10","965.63","1026.76","-0.54","1969.76","96.83","2022-01-15 12:44:14"
"4065733","EDNG","-0.10","965.63","1026.76","-0.54","1969.19","96.84","2022-01-15 12:45:15"
"4065734","EDNG","-0.10","965.63","1026.76","-0.54","1968.06","96.86","2022-01-15 12:46:16"
"4065735","EDNG","-0.09","965.63","1026.76","-0.52","1966.95","96.88","2022-01-15 12:47:17"
"4065736","EDNG","-0.09","965.63","1026.76","-0.52","1966.38","96.89","2022-01-15 12:48:18"
"4065737","EDNG","-0.09","965.63","1026.76","-0.52","1965.25","96.91","2022-01-15 12:49:19"
"4065738","EDNG","-0.09","965.59","1026.72","-0.52","1964.69","96.92","2022-01-15 12:50:20"
"4065739","EDNG","-0.09","965.64","1026.77","-0.52","1964.12","96.93","2022-01-15 12:51:21"
"4065740","EDNG","-0.09","965.68","1026.81","-0.52","1964.12","96.93","2022-01-15 12:52:22"
"4065741","EDNG","-0.12","965.61","1026.74","-0.55","1964.08","96.93","2022-01-15 12:53:23"
"4065742","EDNG","-0.15","965.65","1026.78","-0.58","1964.60","96.92","2022-01-15 12:54:24"
"4065743","EDNG","-0.19","965.56","1026.68","-0.62","1965.68","96.90","2022-01-15 12:55:25"
"4065744","EDNG","-0.24","965.58","1026.71","-0.67","1966.17","96.89","2022-01-15 12:56:27"
"4065745","EDNG","-0.28","965.57","1026.70","-0.71","1966.68","96.88","2022-01-15 12:57:27"
"4065746","EDNG","-0.30","965.51","1026.63","-0.73","1966.65","96.88","2022-01-15 12:58:28"
"4065747","EDNG","-0.32","965.51","1026.63","-0.75","1966.06","96.89","2022-01-15 12:59:29"
"4065748","EDNG","-0.34","965.51","1026.63","-0.77","1965.46","96.90","2022-01-15 13:00:30"
"4065749","EDNG","-0.35","965.51","1026.63","-0.78","1964.32","96.92","2022-01-15 13:01:31"
"4065750","EDNG","-0.35","965.47","1026.59","-0.78","1963.19","96.94","2022-01-15 13:02:33"
"4065751","EDNG","-0.33","965.40","1026.52","-0.75","1961.53","96.97","2022-01-15 13:03:34"
"4065752","EDNG","-0.31","965.38","1026.50","-0.73","1959.87","97.00","2022-01-15 13:04:35"
"4065753","EDNG","-0.28","965.37","1026.48","-0.69","1958.21","97.03","2022-01-15 13:05:36"
"4065754","EDNG","-0.26","965.27","1026.38","-0.67","1957.11","97.05","2022-01-15 13:06:37"
"4065755","EDNG","-0.24","965.32","1026.43","-0.65","1955.45","97.08","2022-01-15 13:07:38"
"4065756","EDNG","-0.23","965.33","1026.44","-0.63","1954.33","97.10","2022-01-15 13:08:39"
"4065757","EDNG","-0.23","965.34","1026.45","-0.63","1953.21","97.12","2022-01-15 13:09:40"
"4065758","EDNG","-0.24","965.31","1026.42","-0.64","1952.63","97.13","2022-01-15 13:10:41"
"4065759","EDNG","-0.24","965.34","1026.45","-0.64","1952.07","97.14","2022-01-15 13:11:42"
"4065760","EDNG","-0.23","965.33","1026.44","-0.62","1950.95","97.16","2022-01-15 13:12:43"
"4065761","EDNG","-0.22","965.35","1026.46","-0.61","1950.40","97.17","2022-01-15 13:13:44"
"4065762","EDNG","-0.21","965.34","1026.45","-0.60","1949.29","97.19","2022-01-15 13:14:45"
"4065763","EDNG","-0.20","965.30","1026.41","-0.59","1948.74","97.20","2022-01-15 13:15:46"
"4065764","EDNG","-0.18","965.34","1026.45","-0.57","1948.20","97.21","2022-01-15 13:16:47"
"4065765","EDNG","-0.16","965.30","1026.41","-0.55","1947.66","97.22","2022-01-15 13:17:48"
"4065766","EDNG","-0.15","965.28","1026.39","-0.54","1947.11","97.23","2022-01-15 13:18:50"
"4065767","EDNG","-0.13","965.29","1026.40","-0.51","1946.01","97.25","2022-01-15 13:19:51"
"4065768","EDNG","-0.12","965.25","1026.36","-0.50","1945.46","97.26","2022-01-15 13:20:52"
"4065769","EDNG","-0.13","965.29","1026.40","-0.51","1944.88","97.27","2022-01-15 13:21:52"
"4065770","EDNG","-0.14","965.27","1026.38","-0.52","1944.31","97.28","2022-01-15 13:22:54"
"4065771","EDNG","-0.15","965.22","1026.33","-0.53","1943.73","97.29","2022-01-15 13:23:55"
"4065772","EDNG","-0.16","965.24","1026.35","-0.54","1943.72","97.29","2022-01-15 13:25:24"
"4065773","EDNG","-0.16","965.24","1026.35","-0.54","1943.72","97.29","2022-01-15 13:25:27"
"4065774","EDNG","-0.16","965.24","1026.35","-0.54","1943.72","97.29","2022-01-15 13:32:31"
"4065775","EDNG","-0.20","965.04","1026.14","-0.58","1943.11","97.30","2022-01-15 13:33:35"
"4065776","EDNG","-0.24","965.05","1026.15","-0.62","1943.06","97.30","2022-01-15 13:34:38"
"4065777","EDNG","-0.26","965.05","1026.15","-0.63","1942.47","97.31","2022-01-15 13:35:39"
"4065778","EDNG","-0.27","965.02","1026.12","-0.64","1941.90","97.32","2022-01-15 13:36:41"
"4065779","EDNG","-0.27","964.99","1026.09","-0.64","1940.77","97.34","2022-01-15 13:37:42"
"4065780","EDNG","-0.26","965.03","1026.13","-0.63","1940.22","97.35","2022-01-15 13:38:43"
"4065781","EDNG","-0.27","965.03","1026.13","-0.64","1939.65","97.36","2022-01-15 13:39:44"
"4065782","EDNG","-0.27","965.05","1026.15","-0.64","1939.09","97.37","2022-01-15 13:40:44"
"4065783","EDNG","-0.28","965.03","1026.13","-0.64","1937.95","97.39","2022-01-15 13:41:45"
"4065784","EDNG","-0.28","965.03","1026.13","-0.64","1937.39","97.40","2022-01-15 13:42:47"
"4065785","EDNG","-0.29","965.01","1026.11","-0.65","1936.82","97.41","2022-01-15 13:43:48"
"4065786","EDNG","-0.29","964.95","1026.04","-0.65","1936.25","97.42","2022-01-15 13:44:49"
"4065787","EDNG","-0.29","964.95","1026.04","-0.65","1935.69","97.43","2022-01-15 13:45:50"
"4065788","EDNG","-0.28","964.98","1026.07","-0.63","1934.58","97.45","2022-01-15 13:46:51"
"4065789","EDNG","-0.27","964.98","1026.07","-0.62","1934.03","97.46","2022-01-15 13:47:52"
"4065790","EDNG","-0.27","964.99","1026.09","-0.62","1933.47","97.47","2022-01-15 13:48:53"
"4065791","EDNG","-0.28","964.99","1026.09","-0.63","1933.46","97.47","2022-01-15 13:49:54"
"4065792","EDNG","-0.27","964.94","1026.03","-0.62","1932.91","97.48","2022-01-15 13:50:55"
"4065793","EDNG","-0.26","964.96","1026.05","-0.61","1931.79","97.50","2022-01-15 13:51:56"
"4065794","EDNG","-0.25","964.92","1026.01","-0.60","1931.24","97.51","2022-01-15 13:52:57"
"4065795","EDNG","-0.24","964.93","1026.02","-0.58","1930.69","97.52","2022-01-15 13:53:58"
"4065796","EDNG","-0.24","964.93","1026.02","-0.58","1930.69","97.52","2022-01-15 13:54:59"
"4065797","EDNG","-0.24","964.88","1025.97","-0.58","1930.13","97.53","2022-01-15 13:56:00"
"4065798","EDNG","-0.23","964.87","1025.96","-0.57","1929.02","97.55","2022-01-15 13:57:01"
